graph name, algorithm, score, time
LFR_N5000_ad5_mc50_mu0.5_i9, louvain, 0.7711383202246878, 1.9196808070119005
LFR_N5000_ad5_mc50_mu0.5_i9, leiden, 0.6784192605657319, 0.790470951993484
LFR_N10000_ad5_mc50_mu0.5_i1, label propagation, 0.9020439522657899, 8.632667469995795
LFR_N10000_ad5_mc50_mu0.5_i1, infomap, 0.9435759478611357, 1.575167050003074
LFR_N10000_ad5_mc50_mu0.5_i1, louvain, 0.7633476953509143, 4.889600701018935
LFR_N10000_ad5_mc50_mu0.5_i1, leiden, 0.6837719343666188, 1.6415709879947826
LFR_N500_ad5_mc50_mu0.5_i22, label propagation, 0.0, 0.08396928399452008
LFR_N500_ad5_mc50_mu0.5_i22, infomap, 0.0, 0.03996865599765442
LFR_N500_ad5_mc50_mu0.5_i22, louvain, 0.5241696186366247, 0.18923562599229626
LFR_N500_ad5_mc50_mu0.5_i22, leiden, 0.4433915714106474, 0.06937929999548942
LFR_N500_ad5_mc50_mu0.5_i12, label propagation, 0.0, 0.10249039699556306
LFR_N500_ad5_mc50_mu0.5_i12, infomap, 0.0, 0.04146772201056592
LFR_N500_ad5_mc50_mu0.5_i12, louvain, 0.5546812549126107, 0.14383274602005258
LFR_N500_ad5_mc50_mu0.5_i12, leiden, 0.461309740905874, 0.0797361769946292
LFR_N100_ad5_mc50_mu0.5, label propagation, 6.208521300420192e-16, 0.020572978974087164
LFR_N100_ad5_mc50_mu0.5, infomap, 6.208521300420192e-16, 0.00950704500428401
LFR_N100_ad5_mc50_mu0.5, louvain, 0.0588164905056787, 0.029444834013702348
LFR_N100_ad5_mc50_mu0.5, leiden, 0.062057362305271056, 0.01580164799815975
LFR_N100_ad5_mc50_mu0.5_i5, label propagation, 6.444152179374092e-16, 0.020628283004043624
LFR_N100_ad5_mc50_mu0.5_i5, infomap, 6.444152179374092e-16, 0.009796387981623411
LFR_N100_ad5_mc50_mu0.5_i5, louvain, 0.0247404546803059, 0.0245543259952683
LFR_N100_ad5_mc50_mu0.5_i5, leiden, 0.0288535779828817, 0.014933655998902395
LFR_N500_ad5_mc50_mu0.5_i28, label propagation, 0.0, 0.10571545499260537
LFR_N500_ad5_mc50_mu0.5_i28, infomap, 0.0, 0.04166558900033124
LFR_N500_ad5_mc50_mu0.5_i28, louvain, 0.5526590288086136, 0.19329512098920532
LFR_N500_ad5_mc50_mu0.5_i28, leiden, 0.47060906609789127, 0.07743528601713479
LFR_N1000_ad5_mc50_mu0.5_i7, label propagation, 0.0, 0.2621813279984053
LFR_N1000_ad5_mc50_mu0.5_i7, infomap, 0.0, 0.09291360300267115
LFR_N1000_ad5_mc50_mu0.5_i7, louvain, 0.6611009372876492, 0.3175438909966033
LFR_N1000_ad5_mc50_mu0.5_i7, leiden, 0.5808209686803252, 0.15732793899951503
LFR_N5000_ad5_mc50_mu0.5_i27, label propagation, 3.045205383036046e-16, 3.97557400399819
LFR_N5000_ad5_mc50_mu0.5_i27, infomap, 0.9233532908994891, 0.7068578430043999
LFR_N5000_ad5_mc50_mu0.5_i27, louvain, 0.74589683328197, 1.90599006699631
LFR_N5000_ad5_mc50_mu0.5_i27, leiden, 0.6537604361811054, 0.8725437589746434
LFR_N100_ad5_mc50_mu0.5_i4, label propagation, 2.6058087006482117e-16, 0.021475560002727434
LFR_N100_ad5_mc50_mu0.5_i4, infomap, 2.6058087006482117e-16, 0.009159803972579539
LFR_N100_ad5_mc50_mu0.5_i4, louvain, 0.041618869322913386, 0.03099093501805328
LFR_N100_ad5_mc50_mu0.5_i4, leiden, 0.026699550913570468, 0.015385139995487407
LFR_N5000_ad5_mc50_mu0.5_i29, label propagation, 3.261743713942536e-16, 2.648406837019138
LFR_N5000_ad5_mc50_mu0.5_i29, infomap, 0.9187820161947827, 0.6764103489986155
LFR_N5000_ad5_mc50_mu0.5_i29, louvain, 0.7739992745180075, 2.6747925030067563
LFR_N5000_ad5_mc50_mu0.5_i29, leiden, 0.6718461506283006, 0.7878533360199071
LFR_N100_ad5_mc50_mu0.5_i6, label propagation, 8.293159208036129e-16, 0.024135698011377826
LFR_N100_ad5_mc50_mu0.5_i6, infomap, 8.293159208036129e-16, 0.00840790499933064
LFR_N100_ad5_mc50_mu0.5_i6, louvain, 0.08211128042817155, 0.02379926899448037
LFR_N100_ad5_mc50_mu0.5_i6, leiden, 0.037677912116782, 0.013520816981326789
LFR_N1000000_ad5_mc50_mu0.5_i2, label propagation, 0.9698441050617662, 831.8395460629836
LFR_N1000000_ad5_mc50_mu0.5_i2, infomap, 0.9706587380613749, 461.7687324300059
LFR_N1000000_ad5_mc50_mu0.5_i2, louvain, 0.5679651309594629, 1436.0155258960149
LFR_N1000000_ad5_mc50_mu0.5_i2, leiden, 0.6802672788499434, 373.35431422598776
LFR_N500000_ad5_mc50_mu0.5_i11, label propagation, 0.9676020585043081, 537.5745719970146
LFR_N500000_ad5_mc50_mu0.5_i11, infomap, 0.9695064100497797, 209.71778360099415
LFR_N500000_ad5_mc50_mu0.5_i11, louvain, 0.6071863994342186, 610.0180846159928
LFR_N500000_ad5_mc50_mu0.5_i11, leiden, 0.6821630307864314, 153.39668368999264
LFR_N1000_ad5_mc50_mu0.5_i26, label propagation, 0.0, 1.596553950017551
LFR_N1000_ad5_mc50_mu0.5_i26, infomap, 0.0, 0.10960248101036996
LFR_N1000_ad5_mc50_mu0.5_i26, louvain, 0.6939876469426713, 0.35503588599385694
LFR_N1000_ad5_mc50_mu0.5_i26, leiden, 0.5978099207677608, 0.15379613000550307
LFR_N100000_ad5_mc50_mu0.5_i19, label propagation, 0.9573917774791916, 88.98888176798937
LFR_N100000_ad5_mc50_mu0.5_i19, infomap, 0.964593457128408, 30.911607379995985
LFR_N100000_ad5_mc50_mu0.5_i19, louvain, 0.702439219119364, 89.64037411799654
LFR_N100000_ad5_mc50_mu0.5_i19, leiden, 0.6807615362486304, 24.078129302011803
LFR_N500_ad5_mc50_mu0.5_i9, label propagation, 0.0, 0.3201093990064692
LFR_N500_ad5_mc50_mu0.5_i9, infomap, 0.0, 0.0441314639756456
LFR_N500_ad5_mc50_mu0.5_i9, louvain, 0.5651236643834747, 0.14230938398395665
LFR_N500_ad5_mc50_mu0.5_i9, leiden, 0.5496831195701057, 0.08073642800445668
LFR_N100000_ad5_mc50_mu0.5_i0, label propagation, 0.9587101431860267, 77.08349229799933
LFR_N100000_ad5_mc50_mu0.5_i0, infomap, 0.9653931318266126, 28.551156364992494
LFR_N100000_ad5_mc50_mu0.5_i0, louvain, 0.7034293651065262, 108.65897545701591
LFR_N100000_ad5_mc50_mu0.5_i0, leiden, 0.6832886433325345, 25.729221322981175
LFR_N5000_ad5_mc50_mu0.5_i20, label propagation, 3.633833347470837e-16, 2.6723977049987298
LFR_N5000_ad5_mc50_mu0.5_i20, infomap, 0.912612386885567, 0.751601440977538
LFR_N5000_ad5_mc50_mu0.5_i20, louvain, 0.7526086329720845, 2.1000616190140136
LFR_N5000_ad5_mc50_mu0.5_i20, leiden, 0.6522941856269442, 0.853930292010773
LFR_N500000_ad5_mc50_mu0.5_i20, label propagation, 0.9671502106342484, 477.0907203509996
LFR_N500000_ad5_mc50_mu0.5_i20, infomap, 0.9691677383343941, 228.77256321400637
LFR_N500000_ad5_mc50_mu0.5_i20, louvain, 0.6085360375713318, 656.6471076010203
LFR_N500000_ad5_mc50_mu0.5_i20, leiden, 0.6813528725100562, 155.7570793319901
LFR_N100_ad5_mc50_mu0.5_i22, label propagation, 7.136571237745839e-17, 1.3711553589964751
LFR_N100_ad5_mc50_mu0.5_i22, infomap, 7.136571237745839e-17, 0.009808466013055295
LFR_N100_ad5_mc50_mu0.5_i22, louvain, 0.10587640278738684, 0.021189348015468568
LFR_N100_ad5_mc50_mu0.5_i22, leiden, 0.05592060381604368, 0.014580649993149564
LFR_N10000_ad5_mc50_mu0.5_i23, label propagation, 0.894299282545232, 5.5797896629956085
LFR_N10000_ad5_mc50_mu0.5_i23, infomap, 0.9428511700542651, 1.6215245390194468
LFR_N10000_ad5_mc50_mu0.5_i23, louvain, 0.7532838508015094, 5.347225353005342
LFR_N10000_ad5_mc50_mu0.5_i23, leiden, 0.6769078196910918, 1.6041430869954638
LFR_N5000_ad5_mc50_mu0.5_i24, label propagation, 3.510389560968046e-16, 2.2184393639909104
LFR_N5000_ad5_mc50_mu0.5_i24, infomap, 0.9290860446529142, 0.7159032999770716
LFR_N5000_ad5_mc50_mu0.5_i24, louvain, 0.7769263765643708, 2.223739631997887
LFR_N5000_ad5_mc50_mu0.5_i24, leiden, 0.6672425536494706, 0.8211183120147325
LFR_N1000_ad5_mc50_mu0.5_i0, label propagation, 0.0, 0.2479769799974747
LFR_N1000_ad5_mc50_mu0.5_i0, infomap, 0.0, 0.09413580800173804
LFR_N1000_ad5_mc50_mu0.5_i0, louvain, 0.6774728584804875, 0.3029790909786243
LFR_N1000_ad5_mc50_mu0.5_i0, leiden, 0.589742673024106, 0.14822938098222949
LFR_N1000_ad5_mc50_mu0.5_i13, label propagation, 0.0, 0.14944166599889286
LFR_N1000_ad5_mc50_mu0.5_i13, infomap, 0.0, 0.09324586999719031
LFR_N1000_ad5_mc50_mu0.5_i13, louvain, 0.6442386051893052, 0.29059498402057216
LFR_N1000_ad5_mc50_mu0.5_i13, leiden, 0.5204276497305438, 0.1833825070061721
LFR_N10000_ad5_mc50_mu0.5_i21, label propagation, 0.8952093690660636, 5.044227136997506
LFR_N10000_ad5_mc50_mu0.5_i21, infomap, 0.9437841955108472, 1.7729182449984364
LFR_N10000_ad5_mc50_mu0.5_i21, louvain, 0.7476398259097551, 5.938463015976595
LFR_N10000_ad5_mc50_mu0.5_i21, leiden, 0.6765949203209366, 1.7220136619871482
LFR_N500_ad5_mc50_mu0.5_i10, label propagation, 0.0, 0.08660845400299877
LFR_N500_ad5_mc50_mu0.5_i10, infomap, 0.0, 0.04286214697640389
LFR_N500_ad5_mc50_mu0.5_i10, louvain, 0.5337917066998235, 0.16312327797641046
LFR_N500_ad5_mc50_mu0.5_i10, leiden, 0.434559340226118, 0.0707241470227018
LFR_N100_ad5_mc50_mu0.5_i21, label propagation, 6.106670128050731e-16, 0.01630895401467569
LFR_N100_ad5_mc50_mu0.5_i21, infomap, 6.106670128050731e-16, 0.008688317990163341
LFR_N100_ad5_mc50_mu0.5_i21, louvain, 0.019606105740796412, 0.019954119983594865
LFR_N100_ad5_mc50_mu0.5_i21, leiden, 0.011542305757094836, 0.013497902022209018
LFR_N100_ad5_mc50_mu0.5_i18, label propagation, 5.013298278030465e-16, 0.014782698010094464
LFR_N100_ad5_mc50_mu0.5_i18, infomap, 5.013298278030465e-16, 0.008059824001975358
LFR_N100_ad5_mc50_mu0.5_i18, louvain, 0.07591259135076592, 0.0201544179872144
LFR_N100_ad5_mc50_mu0.5_i18, leiden, 0.08744838225481064, 0.014207422995241359
LFR_N1000_ad5_mc50_mu0.5_i18, label propagation, 0.0, 0.19730801100376993
LFR_N1000_ad5_mc50_mu0.5_i18, infomap, 0.0, 0.09188238100614399
LFR_N1000_ad5_mc50_mu0.5_i18, louvain, 0.701467343862768, 0.42775554800755344
LFR_N1000_ad5_mc50_mu0.5_i18, leiden, 0.544596906220316, 0.14585119899129495
LFR_N10000_ad5_mc50_mu0.5_i25, label propagation, 0.8965932922625033, 8.471591245994205
LFR_N10000_ad5_mc50_mu0.5_i25, infomap, 0.9386975737194271, 1.765770980011439
LFR_N10000_ad5_mc50_mu0.5_i25, louvain, 0.7508463797193344, 5.7413316419988405
LFR_N10000_ad5_mc50_mu0.5_i25, leiden, 0.6780286995842184, 1.8298262459866237
LFR_N50000_ad5_mc50_mu0.5_i5, label propagation, 0.9510842090369428, 45.03191115401569
LFR_N50000_ad5_mc50_mu0.5_i5, infomap, 0.9608526175444123, 12.843570847006049
LFR_N50000_ad5_mc50_mu0.5_i5, louvain, 0.7260165744049096, 41.97898722800892
LFR_N50000_ad5_mc50_mu0.5_i5, leiden, 0.6816679387157943, 12.093392442999175
LFR_N100000_ad5_mc50_mu0.5, label propagation, 0.9588742157774911, 91.17827955301618
LFR_N100000_ad5_mc50_mu0.5, infomap, 0.9657736297326979, 31.25448727598996
LFR_N100000_ad5_mc50_mu0.5, louvain, 0.7072034453193236, 108.00235349399736
LFR_N100000_ad5_mc50_mu0.5, leiden, 0.6880332988136436, 24.64856582399807
LFR_N100000_ad5_mc50_mu0.5_i6, label propagation, 0.9569477275013495, 98.98684044799302
LFR_N100000_ad5_mc50_mu0.5_i6, infomap, 0.9657480961724788, 27.452761035994627
LFR_N100000_ad5_mc50_mu0.5_i6, louvain, 0.7031099406296951, 81.77237799600698
LFR_N100000_ad5_mc50_mu0.5_i6, leiden, 0.6867561552663911, 22.322686244995566
LFR_N100000_ad5_mc50_mu0.5_i18, label propagation, 0.95853706513183, 90.47504384498461
LFR_N100000_ad5_mc50_mu0.5_i18, infomap, 0.9645929916434264, 26.700217350007733
LFR_N100000_ad5_mc50_mu0.5_i18, louvain, 0.7008565270410662, 103.91034626498003
LFR_N100000_ad5_mc50_mu0.5_i18, leiden, 0.6795210225669918, 24.887258867005585
LFR_N100_ad5_mc50_mu0.5_i9, label propagation, 1.11349759137019e-15, 0.23807247300283052
LFR_N100_ad5_mc50_mu0.5_i9, infomap, 1.11349759137019e-15, 0.009692480001831427
LFR_N100_ad5_mc50_mu0.5_i9, louvain, 0.23280552550132835, 0.03472423498169519
LFR_N100_ad5_mc50_mu0.5_i9, leiden, 0.14204570770723854, 0.017362037993734702
LFR_N100000_ad5_mc50_mu0.5_i8, label propagation, 0.9586642981862509, 97.9185260660015
LFR_N100000_ad5_mc50_mu0.5_i8, infomap, 0.9652939831620738, 28.531822043005377
LFR_N100000_ad5_mc50_mu0.5_i8, louvain, 0.7034212216123118, 93.74770092900144
LFR_N100000_ad5_mc50_mu0.5_i8, leiden, 0.6850241368240917, 23.843210049002664
LFR_N100000_ad5_mc50_mu0.5_i11, label propagation, 0.9565556118086902, 92.48054727000999
LFR_N100000_ad5_mc50_mu0.5_i11, infomap, 0.9644380492842788, 27.699794871994527
LFR_N100000_ad5_mc50_mu0.5_i11, louvain, 0.697922515270639, 98.98007996100932
LFR_N100000_ad5_mc50_mu0.5_i11, leiden, 0.6814832067094087, 23.120915415987838
LFR_N50000_ad5_mc50_mu0.5_i1, label propagation, 0.9508929633083768, 34.474787692015525
LFR_N50000_ad5_mc50_mu0.5_i1, infomap, 0.9606044338438673, 11.61564304100466
LFR_N50000_ad5_mc50_mu0.5_i1, louvain, 0.7309701271529514, 33.23291852499824
LFR_N50000_ad5_mc50_mu0.5_i1, leiden, 0.6803330169057024, 10.325410752004245
LFR_N100_ad5_mc50_mu0.5_i0, label propagation, 5.781018232355296e-16, 0.11472487499122508
LFR_N100_ad5_mc50_mu0.5_i0, infomap, 5.781018232355296e-16, 0.007746525021502748
LFR_N100_ad5_mc50_mu0.5_i0, louvain, 0.17667370660207907, 0.02662700499058701
LFR_N100_ad5_mc50_mu0.5_i0, leiden, 0.17704447255827566, 0.014192196977091953
LFR_N500000_ad5_mc50_mu0.5_i26, label propagation, 0.9669095585847505, 485.6383931369928
LFR_N500000_ad5_mc50_mu0.5_i26, infomap, 0.9693351269193125, 190.56515961600235
LFR_N500000_ad5_mc50_mu0.5_i26, louvain, 0.6102615231998055, 729.1788309159747
LFR_N500000_ad5_mc50_mu0.5_i26, leiden, 0.6803238192082042, 145.5817880280083
LFR_N10000_ad5_mc50_mu0.5_i26, label propagation, 0.8973692690997365, 7.260204608988715
LFR_N10000_ad5_mc50_mu0.5_i26, infomap, 0.9438480845372526, 1.9202916589856613
LFR_N10000_ad5_mc50_mu0.5_i26, louvain, 0.7466096875326111, 6.061786017002305
LFR_N10000_ad5_mc50_mu0.5_i26, leiden, 0.6818107732928601, 1.9991104590008035
LFR_N1000000_ad5_mc50_mu0.5_i5, label propagation, 0.9693833364697636, 1198.2159519809939
LFR_N1000000_ad5_mc50_mu0.5_i5, infomap, 0.9704774571148275, 603.6844897510018
LFR_N1000000_ad5_mc50_mu0.5_i5, louvain, 0.565888857539407, 1496.4808726290066
LFR_N1000000_ad5_mc50_mu0.5_i5, leiden, 0.678782545879933, 412.4092003760161
LFR_N500_ad5_mc50_mu0.5_i13, label propagation, 0.0, 5.052350137004396
LFR_N500_ad5_mc50_mu0.5_i13, infomap, 0.0, 0.04765237000538036
LFR_N500_ad5_mc50_mu0.5_i13, louvain, 0.6404761023815425, 0.14975102999596857
LFR_N500_ad5_mc50_mu0.5_i13, leiden, 0.5067623706925755, 0.08418355500907637
LFR_N10000_ad5_mc50_mu0.5_i11, label propagation, 0.8974737371235397, 13.069057744985912
LFR_N10000_ad5_mc50_mu0.5_i11, infomap, 0.9422625947777713, 1.8201099240104668
LFR_N10000_ad5_mc50_mu0.5_i11, louvain, 0.7632590104282752, 6.17739412598894
LFR_N10000_ad5_mc50_mu0.5_i11, leiden, 0.6710347526743112, 1.8205612799793016
LFR_N1000_ad5_mc50_mu0.5_i2, label propagation, 0.0, 0.2437884520040825
LFR_N1000_ad5_mc50_mu0.5_i2, infomap, 0.0, 0.10203907900722697
LFR_N1000_ad5_mc50_mu0.5_i2, louvain, 0.6450315667423282, 0.4636016280273907
LFR_N1000_ad5_mc50_mu0.5_i2, leiden, 0.5841099657220274, 0.16594168401206844
LFR_N5000_ad5_mc50_mu0.5_i22, label propagation, 3.3179439141125886e-16, 1.7194195289921481
LFR_N5000_ad5_mc50_mu0.5_i22, infomap, 0.9309967169926511, 0.7980483070132323
LFR_N5000_ad5_mc50_mu0.5_i22, louvain, 0.7647368980503302, 2.359435045014834
LFR_N5000_ad5_mc50_mu0.5_i22, leiden, 0.6672532898197236, 0.8901762429741211
LFR_N500000_ad5_mc50_mu0.5_i2, label propagation, 0.9672418181276639, 574.1412748299772
LFR_N500000_ad5_mc50_mu0.5_i2, infomap, 0.9692762484722176, 233.74589112197282
LFR_N500000_ad5_mc50_mu0.5_i2, louvain, 0.6043798834053332, 683.5210363309889
LFR_N500000_ad5_mc50_mu0.5_i2, leiden, 0.6795292234115314, 158.4212367
LFR_N500000_ad5_mc50_mu0.5_i3, label propagation, 0.96668791092031, 538.6216622930078
LFR_N500000_ad5_mc50_mu0.5_i3, infomap, 0.9697045990571911, 219.2653230019787
LFR_N500000_ad5_mc50_mu0.5_i3, louvain, 0.6071743602137799, 605.7910662590002
LFR_N500000_ad5_mc50_mu0.5_i3, leiden, 0.6804496479791174, 143.66244746698067
LFR_N100000_ad5_mc50_mu0.5_i12, label propagation, 0.9604885999331294, 84.84613729899866
LFR_N100000_ad5_mc50_mu0.5_i12, infomap, 0.9671450878995803, 27.22627782600466
LFR_N100000_ad5_mc50_mu0.5_i12, louvain, 0.7032471049988959, 96.59907993601519
LFR_N100000_ad5_mc50_mu0.5_i12, leiden, 0.6797499633447156, 22.391584860015428
LFR_N10000_ad5_mc50_mu0.5_i7, label propagation, 0.9127509170595967, 5.500782530987635
LFR_N10000_ad5_mc50_mu0.5_i7, infomap, 0.9450838242765, 1.6328363869979512
LFR_N10000_ad5_mc50_mu0.5_i7, louvain, 0.7626189264781275, 4.400756115006516
LFR_N10000_ad5_mc50_mu0.5_i7, leiden, 0.6796941247875393, 1.6474226860154886
LFR_N50000_ad5_mc50_mu0.5_i23, label propagation, 0.9524764298081378, 39.54947965499014
LFR_N50000_ad5_mc50_mu0.5_i23, infomap, 0.9640098298418878, 11.92845891401521
LFR_N50000_ad5_mc50_mu0.5_i23, louvain, 0.7242844382241865, 38.694532647001324
LFR_N50000_ad5_mc50_mu0.5_i23, leiden, 0.6819107430071657, 10.015630253008567
LFR_N500_ad5_mc50_mu0.5_i17, label propagation, 0.0, 0.1967606320104096
LFR_N500_ad5_mc50_mu0.5_i17, infomap, 0.0, 0.0414931149862241
LFR_N500_ad5_mc50_mu0.5_i17, louvain, 0.5382193452861342, 0.16928937000920996
LFR_N500_ad5_mc50_mu0.5_i17, leiden, 0.4615115763464196, 0.073670306999702
LFR_N1000000_ad5_mc50_mu0.5_i20, label propagation, 0.9695974548724052, 934.0960127710132
LFR_N1000000_ad5_mc50_mu0.5_i20, infomap, 0.9706192039945626, 581.3428797950037
LFR_N1000000_ad5_mc50_mu0.5_i20, louvain, 0.5624118505699247, 1471.6073407620133
LFR_N1000000_ad5_mc50_mu0.5_i20, leiden, 0.6803049011467032, 396.69144472299377
LFR_N500_ad5_mc50_mu0.5_i27, label propagation, 0.0, 8.840768308000406
LFR_N500_ad5_mc50_mu0.5_i27, infomap, 0.0, 0.06612266998854466
LFR_N500_ad5_mc50_mu0.5_i27, louvain, 0.5367298375098495, 0.22588958102278411
LFR_N500_ad5_mc50_mu0.5_i27, leiden, 0.4553082456365693, 0.08578723497339524
LFR_N100_ad5_mc50_mu0.5_i14, label propagation, 9.966578672830807e-16, 0.041155863989843056
LFR_N100_ad5_mc50_mu0.5_i14, infomap, 9.966578672830807e-16, 0.009510214993497357
LFR_N100_ad5_mc50_mu0.5_i14, louvain, 0.17668406059912706, 0.02879745402606204
LFR_N100_ad5_mc50_mu0.5_i14, leiden, 0.05936711769033887, 0.015056340023875237
graph name, algorithm, score, time
graph name, algorithm, score, time
